site_name,station,latitude,longitude,elevation,hx_azimuth,hy_azimuth,hz_azimuth,hx_sensor,hy_sensor,hz_sensor,ex_length,ey_length,ex_azimuth,ey_azimuth,ex_num,ey_num,hx_num,hy_num,hz_num,n_chan,sampling_rate,instrument_id,collected_by,notes,mtft_file,start_date,stop_date,type,quality,
mshL021,mshL021,46.37694,-121.575,960.49,15.5,105.5,90,2854,2314,2274,81,100,15.5,105.5,4,5,1,2,3,5,1024,ZEN26,USGS,ex_nsamples is off; ex_nsamples is off; ex_nsamples is off; hz_nsamples is off; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off; hy_nsamples is off; hz_nsamples is off; ey_nsamples is off; hy_nsamples is off; hz_nsamples is off; ex_nsamples is off; ex_nsamples is off; hx_nsamples is off; hy_nsamples is off;,TRUE,2014-08-11T00:20:02 UTC,2014-08-12T17:25:17 UTC,wb,5,
mshL022,mshL022,46.37722,-121.51722,1415.46,15.5,105.5,90,2844,2294,2264,100,103,15.5,105.5,4,5,1,2,3,5,1024,ZEN25,USGS,hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; ex_nsamples is off; ey_nsamples is off; hx_nsamples is off; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off; ey_std is large; ex_nsamples is off; hx_nsamples is off; hy_nsamples is off; ey_std is large; ex_nsamples is off; ex_nsamples is off; hx_nsamples is off; ey_std is large; ex_nsamples is off; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off; ey_nsamples is off; hx_nsamples is off;,TRUE,2014-08-10T22:00:02 UTC,2014-08-12T15:50:02 UTC,wb,5,
mshM010,mshM010,46.28222,-122.78444,194.1,15.5,105.5,90,2404,2414,2424,90,91,15.5,105.5,4,5,1,2,3,5,4096,ZEN28,OSU,"M010 # clear cut, 300m from previous site, good clay.; hx_std is large; hy_std is large;M010 # clear cut, 300m from previous site, good clay.; hz_start is off; hz_nsamples is off; hx_std is large; hy_std is large;M010 # clear cut, 300m from previous site, good clay.; hy_std is large;M010 # clear cut, 300m from previous site, good clay.; hx_std is large; hy_std is large;M010 # clear cut, 300m from previous site, good clay.; ex_start is off; ex_nsamples is off; hx_std is large; hy_std is large;M010 # clear cut, 300m from previous site, good clay.; hx_start is off; hz_start is off; hx_nsamples is off; hz_nsamples is off; hy_std is large;",TRUE,2015-07-03T01:59:46 UTC,2015-07-04T14:19:38 UTC,wb,5,ok
mshM011,mshM011,46.33528,-122.55722,553.22,15.5,105.5,90,2374,2384,2514,105,89,18.5,108.5,4,5,1,2,3,5,2176,ZEN18,OSU,"M011 # SE L dipole, ash soil, young forest.; hy_start is off; hz_start is off; hy_nsamples is off; hz_nsamples is off; hy_std is large; hz_std is large;M011 # SE L dipole, ash soil, young forest.; ey_start is off; hx_start is off; hy_start is off; ey_nsamples is off; hx_nsamples is off; hy_nsamples is off; hy_std is large; hz_std is large;M011 # SE L dipole, ash soil, young forest.; ey_start is off; ey_nsamples is off; hy_std is large; hz_std is large;M011 # SE L dipole, ash soil, young forest.; ey_start is off; hy_start is off; ey_nsamples is off; hy_nsamples is off; hz_nsamples is off; hy_std is large; hz_std is large;",TRUE,2015-06-28T01:59:46 UTC,2015-06-29T13:59:37 UTC,wb,5,"Zen 18 - channel flip. Jared's code pulled weird Hx, Ey dip length, and azimuths"
mshM012,mshM012,46.32917,-122.16194,1498.92,15.5,105.5,90,2464,2474,2524,50,55,15.5,105.5,4,5,1,2,3,5,4096,ZEN21,OSU,"M012 - On damp, flat area on saddle. Rotations Ex 0 Ey 90.;M012 - On damp, flat area on saddle. Rotations Ex 0 Ey 90.;M012 - On damp, flat area on saddle. Rotations Ex 0 Ey 90.; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off;M012 - On damp, flat area on saddle. Rotations Ex 0 Ey 90.;M012 - On damp, flat area on saddle. Rotations Ex 0 Ey 90.; ey_start is off; hx_start is off; hy_start is off; ex_nsamples is off; ey_std is large;M012 - On damp, flat area on saddle. Rotations Ex 0 Ey 90.; ey_start is off; hz_start is off; ex_nsamples is off;M012 - On damp, flat area on saddle. Rotations Ex 0 Ey 90.;M012 - On damp, flat area on saddle. Rotations Ex 0 Ey 90.; ex_start is off; ex_nsamples is off;M012 - On damp, flat area on saddle. Rotations Ex 0 Ey 90.; hy_start is off; ex_nsamples is off;M012 - On damp, flat area on saddle. Rotations Ex 0 Ey 90.;M012 - On damp, flat area on saddle. Rotations Ex 0 Ey 90.; hy_start is off; hz_start is off; ex_nsamples is off; hy_std is large;M012 - On damp, flat area on saddle. Rotations Ex 0 Ey 90.; ex_start is off; ex_nsamples is off;",TRUE,2015-08-24T01:59:46 UTC,2015-08-27T14:19:39 UTC,wb,5,ok
mshM013,mshM013,46.31222,-121.92028,1156.89,15.5,105.5,90,2374,2384,2514,50,50,45.5,135.5,4,5,1,2,3,5,4096,ZEN23,OSU,M013 30N 120W active logging near adjacent. also small stream SW. 50m dipoles each.; ey_nsamples is off;M013 30N 120W active logging near adjacent. also small stream SW. 50m dipoles each.; ey_start is off; hy_start is off; ey_nsamples is off; hy_nsamples is off;M013 30N 120W active logging near adjacent. also small stream SW. 50m dipoles each.; hx_start is off; hx_nsamples is off;M013 30N 120W active logging near adjacent. also small stream SW. 50m dipoles each.;M013 30N 120W active logging near adjacent. also small stream SW. 50m dipoles each.; ex_start is off; ex_nsamples is off;M013 30N 120W active logging near adjacent. also small stream SW. 50m dipoles each.; ey_start is off; hy_start is off; hz_start is off; ey_nsamples is off; hy_nsamples is off; hz_nsamples is off;,TRUE,2015-08-08T01:59:46 UTC,2015-08-09T14:19:38 UTC,wb,5,ok
mshM014,mshM014,46.305,-121.84833,832.54,15.5,105.5,90,2394,2434,2444,56,101,48.5,138.5,4,5,1,2,3,5,4096,ZEN18,OSU,angled 33 and 123 degrees. Ex is up a steep hill. No better site. 20 degree slope.;angled 33 and 123 degrees. Ex is up a steep hill. No better site. 20 degree slope.; ex_start is off; ex_nsamples is off;angled 33 and 123 degrees. Ex is up a steep hill. No better site. 20 degree slope.; ey_start is off; hx_start is off; hz_start is off; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off;angled 33 and 123 degrees. Ex is up a steep hill. No better site. 20 degree slope.;angled 33 and 123 degrees. Ex is up a steep hill. No better site. 20 degree slope.; ex_start is off; ex_nsamples is off;angled 33 and 123 degrees. Ex is up a steep hill. No better site. 20 degree slope.; ey_start is off; ey_nsamples is off;,TRUE,2015-07-30T01:59:46 UTC,2015-07-31T14:19:38 UTC,wb,5,Zen 18 - channel flip
mshM015,mshM015,46.31611,-121.73306,771.72,15.5,105.5,90,2294,2844,0,102.4,102,15.5,105.5,4,5,1,2,3,4,1024,ZEN25,USGS,hz_start is off; ex_nsamples is off; hz_start is off; ex_nsamples is off; hz_start is off; ex_nsamples is off; hz_start is off; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; hz_start is off; ex_nsamples is off; hz_start is off; ex_nsamples is off; hz_start is off; hx_nsamples is off; hz_nsamples is off; hz_start is off; ex_nsamples is off; hz_start is off; ex_nsamples is off; hz_start is off; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off; hx_std is large;,FALSE,2014-08-13T02:00:02 UTC,2014-08-14T15:51:23 UTC,wb,5,I don't have this site in my list
mshN010,mshN010,46.24944,-122.61667,448.25,15.5,105.5,90,2404,2414,2424,100,100,38.5,128.5,4,5,1,2,3,5,4096,ZEN28,OSU,"N010 # NE L dipole, clear cut, hot, E crosses ravine, zen on stump.;N010 # NE L dipole, clear cut, hot, E crosses ravine, zen on stump.; hz_start is off; hz_nsamples is off;N010 # NE L dipole, clear cut, hot, E crosses ravine, zen on stump.; hx_start is off; hy_start is off; hx_nsamples is off; hy_nsamples is off;N010 # NE L dipole, clear cut, hot, E crosses ravine, zen on stump.;N010 # NE L dipole, clear cut, hot, E crosses ravine, zen on stump.; ex_start is off; ex_nsamples is off;N010 # NE L dipole, clear cut, hot, E crosses ravine, zen on stump.; hx_start is off; hx_nsamples is off;",TRUE,2015-07-05T01:59:46 UTC,2015-07-06T14:19:38 UTC,wb,5,ok
mshN011,mshN011,46.21611,-122.46806,546.53,15.5,105.5,90,2374,2384,2514,99,100,25.5,115.5,4,5,1,2,3,5,4096,ZEN18,OSU,"N011 # hybrid dipole, dipoles along unused road.; hx_nsamples is off;N011 # hybrid dipole, dipoles along unused road.; ey_start is off; hy_start is off; ey_nsamples is off; hy_nsamples is off; ey_std is large;N011 # hybrid dipole, dipoles along unused road.;N011 # hybrid dipole, dipoles along unused road.; hx_nsamples is off; hz_nsamples is off; hy_std is large; hz_std is large;N011 # hybrid dipole, dipoles along unused road.; ey_start is off; hy_start is off; hz_start is off; ey_nsamples is off; hy_nsamples is off; hz_nsamples is off;N011 # hybrid dipole, dipoles along unused road.; hx_nsamples is off; hx_std is large;",TRUE,2015-07-03T01:59:46 UTC,2015-07-04T14:19:38 UTC,wb,5,Zen 18 - channel flip
mshN012,mshN012,46.26194,-121.56778,1488.22,15.5,105.5,90,2254,2324,2264,100,100,15.5,105.5,4,5,1,2,3,5,256,ZEN24,USGS,ey_nsamples is off; hy_nsamples is off; hz_nsamples is off; ex_std is large; ey_std is large; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off; ex_std is large; ey_std is large; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off; ex_std is large; ey_std is large; ex_nsamples is off; hx_nsamples is off;,TRUE,2015-08-12T20:00:02 UTC,2015-08-14T16:17:37 UTC,wb,5,ok
mshN013,mshN013,46.25722,-121.47889,1886.17,15.5,105.5,90,2284,2334,2854,100,77,15.5,105.5,4,5,1,2,3,5,256,ZEN46,USGS,ex_nsamples is off; ex_std is large; ex_std is large; ey_std is large; ex_nsamples is off; ex_std is large; ey_std is large; ex_nsamples is off; ex_std is large; ex_std is large; ey_std is large; ex_nsamples is off; ex_std is large; ey_std is large;,TRUE,2015-08-11T21:00:02 UTC,2015-08-13T17:41:45 UTC,wb,5,ok
mshO011,mshO011,46.19222,-122.58361,647.66,15.5,105.5,90,2434,2444,2394,100,100,15.5,105.5,4,5,1,2,3,5,4096,ZEN17,OSU,"Ex: 0, Ey:90. Second try.;Ex: 0, Ey:90. Second try.; ex_start is off; ex_nsamples is off;Ex: 0, Ey:90. Second try.; ex_nsamples is off;Ex: 0, Ey:90. Second try.; ey_std is large; hx_std is large;Ex: 0, Ey:90. Second try.; ey_start is off; hy_start is off; ey_nsamples is off; hy_nsamples is off; hx_std is large; hy_std is large;Ex: 0, Ey:90. Second try.; ex_nsamples is off;",TRUE,2015-06-22T01:59:46 UTC,2015-06-23T14:19:39 UTC,wb,5,ok
mshO012,mshO012,46.18972,-121.835,717.1,15.5,105.5,90,2254,2324,2264,100,100,15.5,105.5,4,5,1,2,3,5,256,ZEN24,USGS,hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; hy_nsamples is off; ex_nsamples is off; ex_nsamples is off; ex_nsamples is off; ey_nsamples is off; hx_nsamples is off; hy_nsamples is off;,TRUE,2015-08-09T21:00:02 UTC,2015-08-11T23:15:14 UTC,wb,5,ok
mshO013,mshO013,46.15139,-121.73833,1297.98,15.5,105.5,90,2314,2294,2844,100,100,15.5,105.5,4,5,1,2,3,5,256,ZEN26,USGS,hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; ex_nsamples is off; hy_nsamples is off; ex_std is large; ey_std is large; ex_nsamples is off; ey_nsamples is off; hy_nsamples is off; ex_nsamples is off; ex_nsamples is off; ey_std is large; hx_std is large; ex_nsamples is off; ex_nsamples is off; hy_std is large; ex_nsamples is off; hy_nsamples is off; hx_std is large; hz_std is large;,TRUE,2015-08-09T23:00:02 UTC,2015-08-12T22:06:50 UTC,wb,5,ok
mshO014,mshO014,46.17528,-121.63083,1212.91,15.5,105.5,90,2274,2324,2304,100,100,15.5,105.5,4,5,1,2,3,5,256,ZEN25,USGS,ey_nsamples is off; hx_nsamples is off; hy_nsamples is off; ey_std is large; ex_nsamples is off; ey_std is large; ex_nsamples is off; ey_std is large; ex_nsamples is off; ex_nsamples is off; ey_std is large; hz_std is large; ex_nsamples is off; hx_nsamples is off; ex_std is large; ey_std is large; ex_nsamples is off; ex_std is large; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; ex_std is large; ey_std is large; hx_std is large; hy_std is large;,TRUE,2015-08-10T22:00:02 UTC,2015-08-13T21:55:46 UTC,wb,5,ok
mshO015,mshO015,46.17056,-121.54333,1883.42,15.5,105.5,90,2294,2344,2264,100,100,15.5,105.5,4,5,1,2,3,5,256,ZEN25,USGS,ex_nsamples is off; ex_std is large; ey_std is large; ey_nsamples is off; hx_nsamples is off; ex_std is large; ex_std is large; ey_std is large; ex_nsamples is off; ex_std is large; hx_nsamples is off; ex_std is large; ey_std is large; ex_nsamples is off; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; hx_std is large; hy_std is large;,TRUE,2015-08-05T22:00:02 UTC,2015-08-07T16:56:29 UTC,wb,5,ok
mshP010,mshP010,46.12333,-122.73139,236.68,15.5,105.5,90,2254,2334,2264,100,100,15.5,105.5,4,5,1,2,3,5,256,ZEN24,USGS,ex_nsamples is off; ey_std is large; ey_nsamples is off; hx_nsamples is off; hy_nsamples is off; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off;,TRUE,2015-08-21T18:00:02 UTC,2015-08-22T18:31:40 UTC,wb,5,ok
mshP011,mshP011,46.11694,-122.61722,572.85,15.5,105.5,90,2404,2414,2424,100,100,344.5,74.5,4,5,1,2,3,5,4096,ZEN17,OSU,"south facing slope METADATA , but E& W electrodes on East facing and west facing slope. Initially high contact resistance requires additional kaolin pr;south facing slope METADATA , but E& W electrodes on East facing and west facing slope. Initially high contact resistance requires additional kaolin pr; ey_start is off; hx_start is off; ey_nsamples is off; hx_nsamples is off; ex_std is large;south facing slope METADATA , but E& W electrodes on East facing and west facing slope. Initially high contact resistance requires additional kaolin pr; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off;south facing slope METADATA , but E& W electrodes on East facing and west facing slope. Initially high contact resistance requires additional kaolin pr;south facing slope METADATA , but E& W electrodes on East facing and west facing slope. Initially high contact resistance requires additional kaolin pr; ey_start is off; hx_start is off; hz_start is off; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off; ey_std is large;south facing slope METADATA , but E& W electrodes on East facing and west facing slope. Initially high contact resistance requires additional kaolin pr; ex_nsamples is off; ey_std is large;south facing slope METADATA , but E& W electrodes on East facing and west facing slope. Initially high contact resistance requires additional kaolin pr; ey_std is large;south facing slope METADATA , but E& W electrodes on East facing and west facing slope. Initially high contact resistance requires additional kaolin pr; ey_start is off; ey_nsamples is off; ey_std is large;south facing slope METADATA , but E& W electrodes on East facing and west facing slope. Initially high contact resistance requires additional kaolin pr; ey_nsamples is off; hx_nsamples is off; hy_nsamples is off; ey_std is large;",TRUE,2015-06-19T01:59:46 UTC,2015-06-21T14:19:39 UTC,wb,5,ok
mshP012,mshP012,46.115,-122.51139,699.42,15.5,105.5,90,2404,2414,2424,100,121,15.5,105.5,4,5,1,2,3,5,4096,ZEN17,OSU,"P012 - clear cut, gentle slope to the south. Very remote site;P012 - clear cut, gentle slope to the south. Very remote site; hy_start is off; hy_nsamples is off;P012 - clear cut, gentle slope to the south. Very remote site; ex_nsamples is off;P012 - clear cut, gentle slope to the south. Very remote site;P012 - clear cut, gentle slope to the south. Very remote site; ex_start is off; ex_nsamples is off;",TRUE,2015-06-13T01:59:46 UTC,2015-06-14T10:20:48 UTC,wb,5,ok
mshP013,mshP013,46.10472,-121.95694,658.75,15.5,105.5,90,2274,2324,2304,94,92,15.5,105.5,4,5,1,2,3,5,256,ZEN25,USGS,hy_nsamples is off; ex_nsamples is off; ex_nsamples is off; ey_nsamples is off; ex_nsamples is off; hz_std is large; ex_nsamples is off; hz_std is large; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off;,TRUE,2015-08-08T20:00:02 UTC,2015-08-10T16:40:05 UTC,wb,5,"two occupations - 1st has 94/42, 2nd has 100/100"
mshP014,mshP014,46.11361,-121.90444,530.38,15.5,105.5,90,2274,2324,2304,100,100,15.5,105.5,4,5,1,2,3,5,256,ZEN26,USGS,ey_nsamples is off; hx_nsamples is off; hy_nsamples is off; ex_nsamples is off; hx_std is large; ey_nsamples is off; hx_nsamples is off; hy_nsamples is off; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off; hz_std is large; ey_nsamples is off; hx_nsamples is off; hy_nsamples is off; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; hz_std is large;,TRUE,2015-08-06T22:00:02 UTC,2015-08-08T16:00:20 UTC,wb,5,ok
mshP015,mshP015,46.11028,-121.77694,1203.55,15.5,105.5,90,2284,2334,2854,100,100,15.5,105.5,4,5,1,2,3,5,256,ZEN46,USGS,ex_nsamples is off; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; ex_std is large; ex_nsamples is off; ey_std is large; hx_std is large; ex_nsamples is off; hz_nsamples is off; ex_std is large; ey_std is large; ex_nsamples is off; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off;,TRUE,2015-08-06T19:00:02 UTC,2015-08-08T20:09:07 UTC,wb,5,ok
mshP016,mshP016,46.11528,-121.6825,1093.06,15.5,105.5,90,2284,2334,2854,100,100,15.5,105.5,4,5,1,2,3,5,256,ZEN46,USGS,ex_nsamples is off; ex_nsamples is off; ex_nsamples is off; ex_nsamples is off; ex_nsamples is off; hx_nsamples is off; hz_nsamples is off;,TRUE,2015-08-09T01:00:02 UTC,2015-08-10T20:46:16 UTC,wb,5,ok
mshP017,mshP017,46.105,-121.60194,965.94,15.5,105.5,90,2254,2324,2264,100,100,15.5,105.5,4,5,1,2,3,5,256,ZEN24,USGS,hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; hx_std is large; ex_nsamples is off; hx_nsamples is off; hy_nsamples is off; ex_std is large; ey_std is large; ex_nsamples is off; ey_nsamples is off; hx_nsamples is off; ex_std is large; ey_std is large; ex_nsamples is off; ex_std is large; ex_std is large; ey_std is large; ex_nsamples is off; ex_std is large; ey_nsamples is off; hz_std is large;,TRUE,2015-08-07T23:00:02 UTC,2015-08-09T16:10:00 UTC,wb,5,ok
mshQ011,mshQ011,46.0425,-122.54944,457.13,15.5,105.5,90,2404,2414,2424,83,93,351.5,81.5,4,5,1,2,3,5,4096,ZEN18,OSU,Ex rotated 336deg. Ey 66 deg. Ex83m. Ey:93 m. Slope to the NW. Hx:2404Hy:2414:Hz:2424; hx_nsamples is off;Ex rotated 336deg. Ey 66 deg. Ex83m. Ey:93 m. Slope to the NW. Hx:2404Hy:2414:Hz:2424; hx_start is off; hz_start is off; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off;Ex rotated 336deg. Ey 66 deg. Ex83m. Ey:93 m. Slope to the NW. Hx:2404Hy:2414:Hz:2424; ex_nsamples is off;Ex rotated 336deg. Ey 66 deg. Ex83m. Ey:93 m. Slope to the NW. Hx:2404Hy:2414:Hz:2424;Ex rotated 336deg. Ey 66 deg. Ex83m. Ey:93 m. Slope to the NW. Hx:2404Hy:2414:Hz:2424; ey_start is off; ey_nsamples is off;Ex rotated 336deg. Ey 66 deg. Ex83m. Ey:93 m. Slope to the NW. Hx:2404Hy:2414:Hz:2424; ex_nsamples is off;,TRUE,2015-06-25T01:59:46 UTC,2015-06-26T14:19:39 UTC,wb,5,Zen 18 - channel flip
mshQ012,mshQ012,46.04778,-122.4425,823.6,15.5,105.5,90,2344,2284,2854,92,96,15.5,105.5,4,5,1,2,3,5,256,ZEN25,USGS,ex_nsamples is off; ex_nsamples is off; ex_nsamples is off; ey_nsamples is off; ex_nsamples is off;,TRUE,2015-08-20T01:00:02 UTC,2015-08-22T01:55:05 UTC,wb,5,ok
mshQ013,mshQ013,46.04944,-121.94833,511.31,15.5,105.5,90,2284,2334,2264,93,70,15.5,105.5,4,5,1,2,3,5,256,ZEN25,USGS,ex_nsamples is off; hy_nsamples is off; ex_nsamples is off; hx_nsamples is off; ex_nsamples is off; hx_nsamples is off; hy_nsamples is off; ex_nsamples is off; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; hx_std is large;,TRUE,2015-07-30T00:00:02 UTC,2015-07-31T17:10:11 UTC,wb,5,ok
mshQ014,mshQ014,46.04528,-121.84556,1035.95,15.5,105.5,90,2344,2284,2854,100,100,15.5,105.5,4,5,1,2,3,5,256,ZEN46,USGS,ex_nsamples is off; ex_nsamples is off; ex_nsamples is off; hx_nsamples is off; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; hx_std is large;,TRUE,2015-08-05T00:00:02 UTC,2015-08-06T16:02:40 UTC,wb,5,ok
mshQ015,mshQ015,46.045,-121.73528,1256.01,15.5,105.5,90,2314,2294,2844,90,93,15.5,105.5,4,5,1,2,3,5,256,ZEN46,USGS,ex_nsamples is off; hx_nsamples is off; ex_nsamples is off; ex_nsamples is off; ex_nsamples is off; ex_nsamples is off; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; hz_std is large;,FALSE,2015-08-02T22:00:02 UTC,2015-08-04T21:30:20 UTC,wb,5,fixed azimuth
mshQ016,mshQ016,46.03778,-121.63694,1095.29,15.5,105.5,90,2344,2284,2854,91,96,15.5,105.5,4,5,1,2,3,5,256,ZEN26,USGS,hy_std is large; hz_std is large; ex_nsamples is off; ex_nsamples is off; ey_std is large; ex_nsamples is off; ey_nsamples is off; ey_std is large; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; ex_nsamples is off; hy_std is large;,TRUE,2015-08-02T22:00:02 UTC,2015-08-04T19:55:10 UTC,wb,5,ok
mshR010,mshR010,45.99194,-122.62833,692.44,15.5,105.5,90,2274,2324,2304,72,92,15.5,105.5,4,5,1,2,3,5,256,ZEN46,USGS,ey_start is off; hz_start is off; ex_nsamples is off; ey_std is large; hx_std is large; hy_std is large; hz_std is large; ey_nsamples is off; hx_nsamples is off; ex_std is large; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; hx_std is large; hy_std is large; hz_std is large; ex_std is large; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; ey_std is large; hx_std is large; hy_std is large; hz_std is large; hx_nsamples is off; ex_std is large; ey_std is large; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; ex_std is large; hx_std is large; hy_std is large; hz_std is large; ey_nsamples is off; hx_nsamples is off; ex_std is large; ey_std is large; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; ey_std is large; hx_std is large; hy_std is large; ex_nsamples is off; ex_std is large; ey_std is large; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; ex_std is large; hx_std is large; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; ey_nsamples is off; ey_std is large; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; hx_std is large; hy_std is large; hz_std is large; ey_nsamples is off; hz_nsamples is off; hx_std is large; hy_std is large; hz_std is large; hx_nsamples is off; hy_nsamples is off; hz_nsamples is off; ey_std is large; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; ey_std is large; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; ey_std is large; hx_std is large; hy_std is large; hz_std is large; ey_nsamples is off; hy_nsamples is off; hz_nsamples is off; hx_std is large; hy_std is large; hz_std is large; ey_nsamples is off; hx_nsamples is off; hy_nsamples is off; hx_std is large; hy_std is large; ey_nsamples is off; hx_nsamples is off; ey_std is large; hx_std is large; hy_std is large; hz_std is large;,TRUE,2015-08-17T02:20:15 UTC,2015-08-21T18:49:40 UTC,wb,5,talk of needing to flip Hz in notes
mshR011,mshR011,45.96333,-122.48528,480.06,15.5,105.5,90,2344,2284,2854,100,100,15.5,105.5,4,5,1,2,3,5,256,ZEN25,USGS,ey_std is large; hx_std is large; hy_std is large; hz_std is large; ey_nsamples is off; hx_nsamples is off; hy_nsamples is off; ey_std is large; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; hx_std is large; hz_std is large; ex_nsamples is off; ey_std is large; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; hx_std is large; hy_std is large; hz_std is large; ex_nsamples is off; hx_std is large; hz_std is large; ex_nsamples is off; hx_std is large; hz_std is large; ex_nsamples is off; ey_std is large; hx_std is large; hy_std is large; hz_std is large;,TRUE,2015-08-17T22:00:02 UTC,2015-08-19T19:31:43 UTC,wb,5,ok
mshR012,mshR012,45.97861,-122.35389,246.71,15.5,105.5,90,2374,2384,2394,100,100,15.5,105.5,4,5,1,2,3,5,4096,ZEN18,OSU,"R014 - recent clearcut, L array corner in ash pit, gentle slope to SE.; ex_std is large; hx_std is large; hy_std is large; hz_std is large;R014 - recent clearcut, L array corner in ash pit, gentle slope to SE.; ey_start is off; hx_start is off; hz_start is off; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off; ex_std is large; hx_std is large; hy_std is large; hz_std is large;R014 - recent clearcut, L array corner in ash pit, gentle slope to SE.; ey_nsamples is off; hx_nsamples is off; hx_std is large; hy_std is large; hz_std is large;R014 - recent clearcut, L array corner in ash pit, gentle slope to SE.; hy_nsamples is off; ex_std is large; hx_std is large; hy_std is large; hz_std is large;R014 - recent clearcut, L array corner in ash pit, gentle slope to SE.; ey_start is off; hx_start is off; hz_start is off; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off; hx_std is large; hy_std is large; hz_std is large;R014 - recent clearcut, L array corner in ash pit, gentle slope to SE.; ey_nsamples is off; hy_nsamples is off; hz_nsamples is off; hx_std is large; hy_std is large; hz_std is large;",TRUE,2015-06-09T01:59:46 UTC,2015-06-10T14:19:39 UTC,wb,5,Zen 18 - channel flip
mshR013,mshR013,45.97806,-122.26417,421.06,15.5,105.5,90,2404,2414,2424,100,113,55.5,145.5,4,5,1,2,3,5,4096,ZEN17,OSU,"R012 - DIPOLES ROTATED! N - 40, E - 130. Dense forest.;R012 - DIPOLES ROTATED! N - 40, E - 130. Dense forest.; ey_start is off; hx_start is off; hz_start is off; ey_nsamples is off; hx_nsamples is off; hz_nsamples is off;R012 - DIPOLES ROTATED! N - 40, E - 130. Dense forest.;R012 - DIPOLES ROTATED! N - 40, E - 130. Dense forest.; ey_start is off; hy_start is off; ey_nsamples is off; hy_nsamples is off;R012 - DIPOLES ROTATED! N - 40, E - 130. Dense forest.; ey_start is off; hy_start is off; ey_nsamples is off; hy_nsamples is off;",TRUE,2015-06-10T01:59:46 UTC,2015-06-11T14:19:40 UTC,wb,5,notes have zen 18. data files sugges it is zen 17
mshR014,mshR014,45.985,-122.17861,1062.75,15.5,105.5,90,2404,2414,2424,92,100,15.5,105.5,4,5,1,2,3,5,4096,ZEN17,OSU,"R014 - old forest steep slopes. Ey over ridge METADATA , lots of organic matter and rocks. No cultural noise sources.; ey_nsamples is off;R014 - old forest steep slopes. Ey over ridge METADATA , lots of organic matter and rocks. No cultural noise sources.; ey_start is off; ex_nsamples is off; ex_std is large; ey_std is large;R014 - old forest steep slopes. Ey over ridge METADATA , lots of organic matter and rocks. No cultural noise sources.; ex_nsamples is off;R014 - old forest steep slopes. Ey over ridge METADATA , lots of organic matter and rocks. No cultural noise sources.;R014 - old forest steep slopes. Ey over ridge METADATA , lots of organic matter and rocks. No cultural noise sources.; ey_start is off; hy_start is off; ey_nsamples is off; hy_nsamples is off;R014 - old forest steep slopes. Ey over ridge METADATA , lots of organic matter and rocks. No cultural noise sources.; ex_nsamples is off;",TRUE,2015-06-08T01:59:46 UTC,2015-06-09T14:19:39 UTC,wb,5,dipole lengths and azimuths missing from log sheets
